'Elapsed time',PCG
'0:47.405',1800
'0:47.408',1600
'0:47.411',1800
'0:47.414',800
'0:47.417',-200
'0:47.420',-2400
'0:47.423',-3200
'0:47.426',-3600
'0:47.429',-2600
'0:47.432',-800
'0:47.435',1600
'0:47.438',3600
'0:47.441',4400
'0:47.444',3800
'0:47.447',600
'0:47.450',-5600
'0:47.453',-7400
'0:47.456',-1800
'0:47.459',2400
'0:47.462',4600
'0:47.465',3800
'0:47.468',-800
'0:47.471',-6600
'0:47.474',-9800
'0:47.477',-6600
'0:47.480',-400
'0:47.483',5000
'0:47.486',6200
'0:47.489',3000
'0:47.492',-1200
'0:47.495',-3800
'0:47.498',-3200
'0:47.502',0
'0:47.505',3400
'0:47.508',6600
'0:47.511',9000
'0:47.514',5200
'0:47.517',-600
'0:47.520',-2600
'0:47.523',-3200
'0:47.526',-3400
'0:47.529',-4600
'0:47.532',-4200
'0:47.535',-3600
'0:47.538',-2800
'0:47.541',-1800
'0:47.544',-800
'0:47.547',600
'0:47.550',2000
'0:47.553',4000
'0:47.556',6000
'0:47.559',6200
'0:47.562',5200
'0:47.565',3000
'0:47.568',-200
'0:47.571',-3400
'0:47.574',-7000
'0:47.577',-8000
'0:47.580',-6800
'0:47.583',-4600
'0:47.586',-1800
'0:47.589',-1200
'0:47.592',-400
'0:47.595',-200
'0:47.598',-200
'0:47.601',-400
'0:47.604',-1000
'0:47.607',200
'0:47.610',2400
'0:47.613',4400
'0:47.616',5200
'0:47.619',2400
'0:47.622',-1800
'0:47.625',-1200
'0:47.628',4600
'0:47.631',8200
'0:47.634',6200
'0:47.637',1800
'0:47.640',-1200
'0:47.643',-4200
'0:47.646',-8400
'0:47.649',-9200
'0:47.652',-4400
'0:47.655',1800
'0:47.658',2400
'0:47.661',-3600
'0:47.664',-9000
'0:47.667',-7200
'0:47.670',2400
'0:47.673',8000
'0:47.676',4400
'0:47.679',800
'0:47.682',2400
'0:47.685',4600
'0:47.688',4400
'0:47.691',1800
'0:47.694',-800
'0:47.697',-3000
'0:47.700',-4400
'0:47.703',-5200
'0:47.706',-4800
'0:47.709',-2800
'0:47.712',1000
'0:47.715',4400
'0:47.718',6200
'0:47.721',5200
'0:47.724',2600
'0:47.727',-200
'0:47.730',-2200
'0:47.733',-2600
'0:47.736',-1800
'0:47.739',-1000
'0:47.742',-800
'0:47.745',-1200
'0:47.748',-1400
'0:47.751',-1800
'0:47.754',-2400
'0:47.757',-2800
'0:47.760',-2600
'0:47.763',-2000
'0:47.766',-1400
'0:47.769',-1000
'0:47.772',400
'0:47.775',800
'0:47.778',1200
'0:47.781',1000
'0:47.784',1200
'0:47.787',1200
'0:47.790',1000
'0:47.793',1200
'0:47.796',400
'0:47.799',1200
'0:47.802',800
'0:47.805',1400
'0:47.808',2000
'0:47.811',2000
'0:47.814',1800
'0:47.817',400
'0:47.820',-800
'0:47.823',-1800
'0:47.826',-2200
'0:47.829',-1800
'0:47.832',-1600
'0:47.835',-1600
'0:47.838',-2600
'0:47.841',-3600
'0:47.844',-3400
'0:47.847',-1800
'0:47.850',200
'0:47.853',1000
'0:47.856',600
'0:47.859',600
'0:47.862',1200
'0:47.865',1200
'0:47.868',1000
'0:47.871',800
'0:47.874',800
'0:47.877',1800
'0:47.880',2600
'0:47.883',3400
'0:47.886',3200
'0:47.889',2000
'0:47.892',-1600
'0:47.895',-7600
'0:47.898',-8400
'0:47.901',-4600
'0:47.904',-600
'0:47.907',2000
'0:47.910',3800
'0:47.913',3000
'0:47.916',-1800
'0:47.919',-5000
'0:47.922',-4600
'0:47.925',800
'0:47.928',6200
'0:47.931',8400
'0:47.934',5000
'0:47.937',-1600
'0:47.940',-6600
'0:47.943',-8800
'0:47.946',-6600
'0:47.949',-1600
'0:47.952',3800
'0:47.955',6800
'0:47.958',5600
'0:47.961',2200
'0:47.964',-1000
'0:47.967',-3000
'0:47.970',-3600
'0:47.973',-2200
'0:47.976',-400
'0:47.979',1400
'0:47.982',2400
'0:47.985',2800
'0:47.988',2000
'0:47.991',1200
'0:47.994',400
'0:47.997',-1000
'0:48.000',-1800
'0:48.003',-2400
'0:48.006',-2000
'0:48.009',-1600
'0:48.012',-400
'0:48.015',0
'0:48.018',-800
'0:48.021',-1200
'0:48.024',-1000
'0:48.027',-800
'0:48.030',-400
'0:48.033',-600
'0:48.036',-800
'0:48.039',-800
'0:48.042',-800
'0:48.045',-400
'0:48.048',-1000
'0:48.051',-400
'0:48.054',600
'0:48.057',1800
'0:48.060',2400
'0:48.063',2000
'0:48.066',1000
'0:48.069',-800
'0:48.072',-600
'0:48.075',-200
'0:48.078',400
'0:48.081',400
'0:48.084',-1400
'0:48.087',-2000
'0:48.090',-1800
'0:48.093',-600
'0:48.096',-800
'0:48.099',0
'0:48.102',3600
'0:48.105',5800
'0:48.108',6000
'0:48.111',3800
'0:48.114',1800
'0:48.117',-2000
'0:48.120',-6200
'0:48.123',-10000
'0:48.126',-9400
'0:48.129',-2800
'0:48.132',3400
'0:48.135',6400
'0:48.138',5200
'0:48.141',2400
'0:48.144',-1000
'0:48.147',-4400
'0:48.150',-5200
'0:48.153',-4600
'0:48.156',-2200
'0:48.159',-200
'0:48.162',1200
'0:48.165',2400
'0:48.168',2400
'0:48.171',2200
'0:48.174',1400
'0:48.177',1400
'0:48.180',1800
'0:48.183',2000
'0:48.186',1400
'0:48.189',600
'0:48.192',-800
'0:48.195',-1400
'0:48.198',-1200
'0:48.201',-1400
'0:48.204',-3000
'0:48.207',-4800
'0:48.210',-4000
'0:48.213',-2400
'0:48.216',-1800
'0:48.219',-1200
'0:48.222',-400
'0:48.225',1400
'0:48.228',2400
'0:48.231',3000
'0:48.234',3600
'0:48.237',3600
'0:48.240',3000
'0:48.243',1600
'0:48.246',600
'0:48.249',-600
'0:48.252',-1400
'0:48.255',-1800
'0:48.258',-2400
'0:48.261',-2200
'0:48.264',-2000
'0:48.267',-2000
'0:48.270',-2000
'0:48.273',-2800
'0:48.276',-3000
'0:48.279',-2200
'0:48.282',-1400
'0:48.285',200
'0:48.288',800
'0:48.291',1600
'0:48.294',1800
'0:48.297',1400
'0:48.300',1400
'0:48.303',1000
'0:48.306',1000
'0:48.309',1200
'0:48.312',800
'0:48.315',400
'0:48.318',-800
'0:48.321',-1800
'0:48.324',-2000
'0:48.327',-2400
'0:48.330',-1600
'0:48.333',0
'0:48.336',2200
'0:48.339',1200
'0:48.342',-5200
'0:48.345',-6800
'0:48.348',-200
'0:48.351',5400
'0:48.354',7600
'0:48.357',6800
'0:48.360',5600
'0:48.363',1600
'0:48.366',-5600
'0:48.369',-9200
'0:48.372',-6600
'0:48.375',600
'0:48.378',6600
'0:48.381',8200
'0:48.384',4600
'0:48.387',-3400
'0:48.390',-10600
'0:48.393',-13200
'0:48.396',-10200
'0:48.399',-2800
'0:48.402',4400
'0:48.405',8400
'0:48.408',9200
'0:48.411',5000
'0:48.414',200
'0:48.417',-4800
'0:48.420',-7400
'0:48.423',-6400
'0:48.426',-3200
'0:48.429',2000
'0:48.432',4600
'0:48.435',4800
'0:48.438',4600
'0:48.441',3600
'0:48.444',2800
'0:48.447',2000
'0:48.450',200
'0:48.453',-600
'0:48.456',-1600
'0:48.459',-1400
'0:48.462',-400
'0:48.465',-2000
'0:48.468',-3400
'0:48.471',-3600
'0:48.474',-3800
'0:48.477',-2800
'0:48.480',-2400
'0:48.483',-3000
'0:48.486',-2200
'0:48.489',-800
'0:48.492',600
'0:48.495',600
'0:48.498',600
'0:48.502',2000
'0:48.505',2400
'0:48.508',3000
'0:48.511',3000
'0:48.514',2600
'0:48.517',2600
'0:48.520',2000
'0:48.523',1000
'0:48.526',-600
'0:48.529',-2600
'0:48.532',-4200
'0:48.535',-6200
'0:48.538',-5200
'0:48.541',1200
'0:48.544',6400
'0:48.547',8200
'0:48.550',5800
'0:48.553',-400
'0:48.556',-6800
'0:48.559',-11000
'0:48.562',-9600
'0:48.565',-3800
'0:48.568',1600
'0:48.571',4400
'0:48.574',5400
'0:48.577',4800
'0:48.580',2200
'0:48.583',-1200
'0:48.586',-3200
'0:48.589',-3600
'0:48.592',-2200
'0:48.595',0
'0:48.598',1200
'0:48.601',1600
'0:48.604',1200
'0:48.607',600
'0:48.610',800
'0:48.613',1200
'0:48.616',1400
'0:48.619',1200
'0:48.622',0
'0:48.625',-800
'0:48.628',-2200
'0:48.631',-3000
'0:48.634',-3000
'0:48.637',-2200
'0:48.640',-1200
'0:48.643',-200
'0:48.646',0
'0:48.649',0
'0:48.652',1200
'0:48.655',3600
'0:48.658',0
'0:48.661',-11600
'0:48.664',-11600
'0:48.667',5200
'0:48.670',16400
'0:48.673',11600
'0:48.676',1600
'0:48.679',-1600
'0:48.682',800
'0:48.685',-200
'0:48.688',-3200
'0:48.691',-4800
'0:48.694',-4400
'0:48.697',-3200
'0:48.700',-2400
'0:48.703',-800
'0:48.706',400
'0:48.709',1200
'0:48.712',400
'0:48.715',-200
'0:48.718',-400
'0:48.721',-200
'0:48.724',600
'0:48.727',800
'0:48.730',1000
'0:48.733',-200
'0:48.736',-800
'0:48.739',-1000
'0:48.742',-400
'0:48.745',600
'0:48.748',600
'0:48.751',400
'0:48.754',-200
'0:48.757',-600
'0:48.760',-400
'0:48.763',-400
'0:48.766',-200
'0:48.769',1200
'0:48.772',2000
'0:48.775',3400
'0:48.778',4200
'0:48.781',1200
'0:48.784',-2600
'0:48.787',-4200
'0:48.790',-4400
'0:48.793',-4000
'0:48.796',-2200
'0:48.799',1400
'0:48.802',4800
'0:48.805',6000
'0:48.808',1600
'0:48.811',-5600
'0:48.814',-9800
'0:48.817',-7400
'0:48.820',-1400
'0:48.823',2800
'0:48.826',4000
'0:48.829',2800
'0:48.832',-400
'0:48.835',-2600
'0:48.838',-2400
'0:48.841',400
'0:48.844',4200
'0:48.847',5800
'0:48.850',5200
'0:48.853',2400
'0:48.856',-800
'0:48.859',-2000
'0:48.862',-2600
'0:48.865',-3000
'0:48.868',-2000
'0:48.871',-1200
'0:48.874',-600
'0:48.877',-200
'0:48.880',-600
'0:48.883',-400
'0:48.886',-1400
'0:48.889',-1200
'0:48.892',200
'0:48.895',1200
'0:48.898',3000
'0:48.901',2600
'0:48.904',3000
'0:48.907',6200
'0:48.910',5000
'0:48.913',-12000
'0:48.916',-25600
'0:48.919',-9400
'0:48.922',22000
'0:48.925',25400
'0:48.928',2000
'0:48.931',-10600
'0:48.934',600
'0:48.937',11000
'0:48.940',2000
'0:48.943',-5800
'0:48.946',-7800
'0:48.949',-6400
'0:48.952',-4400
'0:48.955',-5000
'0:48.958',-2400
'0:48.961',2000
'0:48.964',5600
'0:48.967',8600
'0:48.970',8400
'0:48.973',6000
'0:48.976',1800
'0:48.979',800
'0:48.982',1400
'0:48.985',-400
'0:48.988',-3600
'0:48.991',-2600
'0:48.994',4600
'0:48.997',8200
'0:49.000',2400
'0:49.003',-6200
'0:49.006',-11200
'0:49.009',-12000
'0:49.012',-5200
'0:49.015',-200
'0:49.018',200
'0:49.021',1200
'0:49.024',4200
'0:49.027',6800
'0:49.030',5600
'0:49.033',3000
'0:49.036',800
'0:49.039',-1000
'0:49.042',-2400
'0:49.045',-2800
'0:49.048',-2400
'0:49.051',-800
'0:49.054',800
'0:49.057',2200
'0:49.060',4400
'0:49.063',6000
'0:49.066',5600
'0:49.069',1400
'0:49.072',-5000
'0:49.075',-9200
'0:49.078',-9400
'0:49.081',-6200
'0:49.084',-1800
'0:49.087',3200
'0:49.090',8600
'0:49.093',6600
'0:49.096',-10400
'0:49.099',-17800
'0:49.102',1800
'0:49.105',18200
'0:49.108',18600
'0:49.111',5600
'0:49.114',-2200
'0:49.117',-3000
'0:49.120',-5200
'0:49.123',-8800
'0:49.126',-9800
'0:49.129',-7000
'0:49.132',-3600
'0:49.135',-800
'0:49.138',1600
'0:49.141',3600
'0:49.144',4800
'0:49.147',5000
'0:49.150',4000
'0:49.153',2000
'0:49.156',400
'0:49.159',-600
'0:49.162',-200
'0:49.165',200
'0:49.168',400
'0:49.171',0
'0:49.174',-1000
'0:49.177',-2400
'0:49.180',-3400
'0:49.183',-3600
'0:49.186',-2600
'0:49.189',-1600
'0:49.192',-400
'0:49.195',0
'0:49.198',600
'0:49.201',1200
'0:49.204',1800
'0:49.207',2200
'0:49.210',2400
'0:49.213',2000
'0:49.216',1000
'0:49.219',200
'0:49.222',800
'0:49.225',2000
'0:49.228',200
'0:49.231',-4800
'0:49.234',-4800
'0:49.237',0
'0:49.240',1600
'0:49.243',-200
'0:49.246',-800
'0:49.249',-400
'0:49.252',-2200
'0:49.255',-6200
'0:49.258',-7200
'0:49.261',-2800
'0:49.264',4200
'0:49.267',8600
'0:49.270',8200
'0:49.273',3000
'0:49.276',-2800
'0:49.279',-6800
'0:49.282',-7000
'0:49.285',-4000
'0:49.288',600
'0:49.291',4800
'0:49.294',5600
'0:49.297',4600
'0:49.300',1400
'0:49.303',-1200
'0:49.306',-2600
'0:49.309',-3000
'0:49.312',-2000
'0:49.315',-200
'0:49.318',1200
'0:49.321',1800
'0:49.324',2000
'0:49.327',1600
'0:49.330',1000
'0:49.333',200
'0:49.336',-800
'0:49.339',-1400
'0:49.342',-1800
'0:49.345',-2000
'0:49.348',-1600
'0:49.351',-1000
'0:49.354',200
'0:49.357',200
'0:49.360',-600
'0:49.363',-1000
'0:49.366',-1000
'0:49.369',-1000
'0:49.372',-1400
'0:49.375',-1800
'0:49.378',-1800
'0:49.381',-800
'0:49.384',0
'0:49.387',800
'0:49.390',1600
'0:49.393',2600
'0:49.396',3200
'0:49.399',3200
'0:49.402',2600
'0:49.405',1600
'0:49.408',200
'0:49.411',-1400
'0:49.414',-2400
'0:49.417',-2800
'0:49.420',-3200
'0:49.423',-3600
'0:49.426',-3400
'0:49.429',-2800
'0:49.432',-2600
'0:49.435',-2600
'0:49.438',2200
'0:49.441',7200
'0:49.444',6600
'0:49.447',3400
'0:49.450',1800
'0:49.453',0
'0:49.456',-4400
'0:49.459',-9200
'0:49.462',-8400
'0:49.465',-3200
'0:49.468',3000
'0:49.471',5600
'0:49.474',5400
'0:49.477',4000
'0:49.480',1000
'0:49.483',-2200
'0:49.486',-4000
'0:49.489',-3400
'0:49.492',-1800
'0:49.495',-400
'0:49.498',0
'0:49.502',200
'0:49.505',400
'0:49.508',1000
'0:49.511',1200
'0:49.514',1600
'0:49.517',1400
'0:49.520',1400
'0:49.523',1200
'0:49.526',800
'0:49.529',600
'0:49.532',0
'0:49.535',-600
'0:49.538',-1200
'0:49.541',-1600
'0:49.544',-2000
'0:49.547',-1600
'0:49.550',-1200
'0:49.553',-1000
'0:49.556',-800
'0:49.559',-200
'0:49.562',200
'0:49.565',-200
'0:49.568',-400
'0:49.571',2400
'0:49.574',6800
'0:49.577',5000
'0:49.580',-1600
'0:49.583',-5400
'0:49.586',-4600
'0:49.589',-2800
'0:49.592',-2200
'0:49.595',-1200
'0:49.598',800
'0:49.601',2600
'0:49.604',3000
'0:49.607',2400
'0:49.610',1000
'0:49.613',-400
'0:49.616',-2200
'0:49.619',-3400
'0:49.622',-3600
'0:49.625',-3000
'0:49.628',-2600
'0:49.631',-1400
'0:49.634',-400
'0:49.637',400
'0:49.640',800
'0:49.643',1400
'0:49.646',2200
'0:49.649',3000
'0:49.652',3200
'0:49.655',1800
'0:49.658',600
'0:49.661',-800
'0:49.664',-1400
'0:49.667',-2400
'0:49.670',-2200
'0:49.673',-1000
'0:49.676',1800
'0:49.679',2600
'0:49.682',-1400
'0:49.685',-5000
'0:49.688',-3800
'0:49.691',1800
'0:49.694',6200
'0:49.697',7800
'0:49.700',5800
'0:49.703',1400
'0:49.706',-8000
'0:49.709',-13600
'0:49.712',-10400
'0:49.715',-800
'0:49.718',7400
'0:49.721',10400
'0:49.724',7400
'0:49.727',-400
'0:49.730',-8200
'0:49.733',-11800
'0:49.736',-8400
'0:49.739',0
'0:49.742',8000
'0:49.745',10200
'0:49.748',7600
'0:49.751',3800
'0:49.754',-200
'0:49.757',-3600
'0:49.760',-5000
'0:49.763',-4400
'0:49.766',-3000
'0:49.769',-1200
'0:49.772',600
'0:49.775',1600
'0:49.778',1200
'0:49.781',800
'0:49.784',200
'0:49.787',-200
'0:49.790',-400
'0:49.793',-200
'0:49.796',400
'0:49.799',1800
'0:49.802',1800
'0:49.805',600
'0:49.808',-1400
'0:49.811',-3000
'0:49.814',-1800
'0:49.817',-2200
'0:49.820',-3600
'0:49.823',-2400
'0:49.826',-400
'0:49.829',2000
'0:49.832',1800
'0:49.835',400
'0:49.838',-200
'0:49.841',-1200
'0:49.844',-1600
'0:49.847',-2000
'0:49.850',-1800
'0:49.853',-400
'0:49.856',200
'0:49.859',0
'0:49.862',-200
'0:49.865',-800
'0:49.868',-600
'0:49.871',-1000
'0:49.874',-2400
'0:49.877',1400
'0:49.880',6600
'0:49.883',9400
'0:49.886',8400
'0:49.889',3000
'0:49.892',-1800
'0:49.895',-5000
'0:49.898',-5800
'0:49.901',-2600
'0:49.904',1800
'0:49.907',5000
'0:49.910',5400
'0:49.913',3400
'0:49.916',-200
'0:49.919',-5200
'0:49.922',-8400
'0:49.925',-8600
'0:49.928',-7200
'0:49.931',-5400
'0:49.934',-5000
'0:49.937',-3800
'0:49.940',2400
'0:49.943',8600
'0:49.946',8000
'0:49.949',2400
'0:49.952',-200
'0:49.955',1000
'0:49.958',-400
'0:49.961',-400
'0:49.964',600
'0:49.967',1200
'0:49.970',1400
'0:49.973',600
'0:49.976',1400
'0:49.979',1600
'0:49.982',400
'0:49.985',-1600
'0:49.988',-2400
'0:49.991',-2200
'0:49.994',-2000
'0:49.997',-2000
'0:50.000',-1600
'0:50.003',-200
'0:50.006',600
'0:50.009',800
'0:50.012',200
'0:50.015',-200
'0:50.018',-200
'0:50.021',-200
'0:50.024',200
'0:50.027',600
'0:50.030',400
'0:50.033',-200
'0:50.036',-600
'0:50.039',-800
'0:50.042',-200
'0:50.045',200
'0:50.048',-400
'0:50.051',-1200
'0:50.054',-2000
'0:50.057',-1400
'0:50.060',-600
'0:50.063',-400
'0:50.066',200
'0:50.069',1200
'0:50.072',1200
'0:50.075',1200
'0:50.078',600
'0:50.081',0
'0:50.084',-600
'0:50.087',-3400
'0:50.090',-800
'0:50.093',7400
'0:50.096',8000
'0:50.099',-3200
'0:50.102',-9800
'0:50.105',-4400
'0:50.108',1400
'0:50.111',-200
'0:50.114',-800
'0:50.117',3600
'0:50.120',6600
'0:50.123',4600
'0:50.126',1400
'0:50.129',-1400
'0:50.132',-4800
'0:50.135',-5800
'0:50.138',-3200
'0:50.141',1400
'0:50.144',4600
'0:50.147',2800
'0:50.150',-3000
'0:50.153',-8800
'0:50.156',-8400
'0:50.159',-1200
'0:50.162',4600
'0:50.165',5600
'0:50.168',3600
'0:50.171',200
'0:50.174',-3400
'0:50.177',-5800
'0:50.180',-4600
'0:50.183',-200
'0:50.186',3800
'0:50.189',5400
'0:50.192',4600
'0:50.195',4200
'0:50.198',3600
'0:50.201',800
'0:50.204',-2400
'0:50.207',-2800
'0:50.210',-1800
'0:50.213',-1800
'0:50.216',-2000
'0:50.219',-1400
'0:50.222',-1200
'0:50.225',-1600
'0:50.228',-1800
'0:50.231',-1200
'0:50.234',200
'0:50.237',2200
'0:50.240',3800
'0:50.243',4200
'0:50.246',3600
'0:50.249',2000
'0:50.252',-200
'0:50.255',-1800
'0:50.258',-3200
'0:50.261',-4200
'0:50.264',-4200
'0:50.267',-4000
'0:50.270',-3600
'0:50.273',-2000
'0:50.276',-600
'0:50.279',400
'0:50.282',1200
'0:50.285',1000
'0:50.288',-400
'0:50.291',-1400
'0:50.294',-1000
'0:50.297',600
'0:50.300',1800
'0:50.303',2400
'0:50.306',2800
'0:50.309',3400
'0:50.312',3800
'0:50.315',3000
'0:50.318',1200
'0:50.321',-800
'0:50.324',-1800
'0:50.327',-2600
'0:50.330',-4200
'0:50.333',-4800
'0:50.336',-400
'0:50.339',3600
'0:50.342',3800
'0:50.345',1000
'0:50.348',-3000
'0:50.351',-6600
'0:50.354',-4200
'0:50.357',-800
'0:50.360',400
'0:50.363',2400
'0:50.366',4000
'0:50.369',4000
'0:50.372',3200
'0:50.375',1400
'0:50.378',-1200
'0:50.381',-3800
'0:50.384',-5200
'0:50.387',-5200
'0:50.390',-3200
'0:50.393',-1000
'0:50.396',800
'0:50.399',2200
'0:50.402',3400
'0:50.405',4200
'0:50.408',4000
'0:50.411',2800
'0:50.414',1600
'0:50.417',400
'0:50.420',-1000
'0:50.423',-2000
'0:50.426',-2400
'0:50.429',-2400
'0:50.432',-1800
'0:50.435',-1600
'0:50.438',-1600
'0:50.441',-1800
'0:50.444',-1400
'0:50.447',-1200
'0:50.450',-400
'0:50.453',400
'0:50.456',1200
'0:50.459',600
'0:50.462',400
'0:50.465',0
'0:50.468',-200
'0:50.471',-400
'0:50.474',-400
'0:50.477',-200
'0:50.480',-200
'0:50.483',800
'0:50.486',1400
'0:50.489',1600
'0:50.492',1200
'0:50.495',600
'0:50.498',200
'0:50.502',-200
'0:50.505',-400
'0:50.508',-400
'0:50.511',-200
'0:50.514',-200
'0:50.517',-400
'0:50.520',-1000
'0:50.523',-1200
'0:50.526',-1400
'0:50.529',-1800
'0:50.532',-2600
'0:50.535',-1600
'0:50.538',-400
'0:50.541',200
'0:50.544',600
'0:50.547',1200
'0:50.550',1200
'0:50.553',1400
'0:50.556',1400
'0:50.559',1200
'0:50.562',1200
'0:50.565',2000
'0:50.568',2400
'0:50.571',-1000
'0:50.574',-7200
'0:50.577',-6400
'0:50.580',800
'0:50.583',6000
'0:50.586',4400
'0:50.589',1800
'0:50.592',600
'0:50.595',-2600
'0:50.598',-8200
'0:50.601',-10600
'0:50.604',-5600
'0:50.607',2800
'0:50.610',8400
'0:50.613',8600
'0:50.616',4000
'0:50.619',-2400
'0:50.622',-7400
'0:50.625',-7800
'0:50.628',-4400
'0:50.631',1000
'0:50.634',5600
'0:50.637',7400
'0:50.640',6000
'0:50.643',2800
'0:50.646',-1000
'0:50.649',-3600
'0:50.652',-4600
'0:50.655',-3600
'0:50.658',-1200
'0:50.661',800
'0:50.664',2000
'0:50.667',2400
'0:50.670',2200
'0:50.673',1400
'0:50.676',600
'0:50.679',-800
'0:50.682',-2400
'0:50.685',-2600
'0:50.688',-2200
'0:50.691',-1400
'0:50.694',-400
'0:50.697',-200
'0:50.700',0
'0:50.703',400
'0:50.706',200
'0:50.709',-200
'0:50.712',-600
'0:50.715',-600
'0:50.718',-600
'0:50.721',-1400
'0:50.724',-1000
'0:50.727',-200
'0:50.730',400
'0:50.733',800
'0:50.736',1200
'0:50.739',1600
'0:50.742',1400
'0:50.745',1200
'0:50.748',1000
'0:50.751',800
'0:50.754',-400
'0:50.757',-1200
'0:50.760',-2200
'0:50.763',-2800
'0:50.766',-3000
'0:50.769',-2600
'0:50.772',-3000
'0:50.775',-3000
'0:50.778',1400
'0:50.781',6400
'0:50.784',6600
'0:50.787',4600
'0:50.790',4800
'0:50.793',2800
'0:50.796',-4600
'0:50.799',-11800
'0:50.802',-11800
'0:50.805',-4600
'0:50.808',2800
'0:50.811',6200
'0:50.814',6200
'0:50.817',4400
'0:50.820',2000
'0:50.823',-400
'0:50.826',-1400
'0:50.829',-2400
'0:50.832',-3800
'0:50.835',-5400
'0:50.838',-5400
'0:50.841',-4000
'0:50.844',-2200
'0:50.847',600
'0:50.850',4600
'0:50.853',7600
'0:50.856',9200
'0:50.859',8800
'0:50.862',6600
'0:50.865',3800
'0:50.868',400
'0:50.871',-4200
'0:50.874',-8200
'0:50.877',-10000
'0:50.880',-9800
'0:50.883',-7200
'0:50.886',-4000
'0:50.889',-600
'0:50.892',800
'0:50.895',1800
'0:50.898',2600
'0:50.901',3000
'0:50.904',2600
'0:50.907',800
'0:50.910',-1000
'0:50.913',-1800
'0:50.916',-600
'0:50.919',1800
'0:50.922',3800
'0:50.925',5200
'0:50.928',5400
'0:50.931',4800
'0:50.934',3200
'0:50.937',1600
'0:50.940',600
'0:50.943',-1600
'0:50.946',-3400
'0:50.949',-4800
'0:50.952',-5600
'0:50.955',-5200
'0:50.958',-3800
'0:50.961',-2000
'0:50.964',-800
'0:50.967',-600
'0:50.970',-1000
'0:50.973',-1400
'0:50.976',-2000
'0:50.979',-1800
'0:50.982',-1400
'0:50.985',-400
'0:50.988',1200
'0:50.991',2200
'0:50.994',2800
'0:50.997',2400
'0:51.000',2200
'0:51.003',2000
'0:51.006',1400
'0:51.009',200
'0:51.012',-1200
'0:51.015',-800
'0:51.018',1200
'0:51.021',1000
'0:51.024',-3000
'0:51.027',-7200
'0:51.030',-5000
'0:51.033',2400
'0:51.036',8200
'0:51.039',9000
'0:51.042',5400
'0:51.045',-1200
'0:51.048',-9800
'0:51.051',-12600
'0:51.054',-6000
'0:51.057',3600
'0:51.060',9200
'0:51.063',9200
'0:51.066',4200
'0:51.069',-2800
'0:51.072',-7400
'0:51.075',-7400
'0:51.078',-3000
'0:51.081',2200
'0:51.084',7000
'0:51.087',8000
'0:51.090',4200
'0:51.093',-400
'0:51.096',-4200
'0:51.099',-6200
'0:51.102',-6800
'0:51.105',-5800
'0:51.108',-4400
'0:51.111',-200
'0:51.114',3200
'0:51.117',4200
'0:51.120',3200
'0:51.123',2200
'0:51.126',1000
'0:51.129',200
'0:51.132',-800
'0:51.135',-800
'0:51.138',-1000
'0:51.141',-800
'0:51.144',-600
'0:51.147',-1800
'0:51.150',-1400
'0:51.153',-1000
'0:51.156',1000
'0:51.159',1400
'0:51.162',1200
'0:51.165',400
'0:51.168',400
'0:51.171',0
'0:51.174',0
'0:51.177',600
'0:51.180',1200
'0:51.183',1200
'0:51.186',600
'0:51.189',-400
'0:51.192',-1000
'0:51.195',-800
'0:51.198',-200
'0:51.201',-400
'0:51.204',-1000
'0:51.207',-1200
'0:51.210',-2000
'0:51.213',-4600
'0:51.216',-6400
'0:51.219',-1800
'0:51.222',5600
'0:51.225',8400
'0:51.228',4800
'0:51.231',-800
'0:51.234',-5600
'0:51.237',-5400
'0:51.240',-3000
'0:51.243',-2800
'0:51.246',-2000
'0:51.249',2200
'0:51.252',5400
'0:51.255',5200
'0:51.258',2800
'0:51.261',-400
'0:51.264',-3400
'0:51.267',-5000
'0:51.270',-4200
'0:51.273',-2000
'0:51.276',-1200
'0:51.279',600
'0:51.282',1800
'0:51.285',3000
'0:51.288',3600
'0:51.291',3800
'0:51.294',3600
'0:51.297',2200
'0:51.300',800
'0:51.303',600
'0:51.306',200
'0:51.309',-800
'0:51.312',-2200
'0:51.315',-3000
'0:51.318',-2800
'0:51.321',-3200
'0:51.324',-4000
'0:51.327',-3600
'0:51.330',-3400
'0:51.333',-3200
'0:51.336',-2600
'0:51.339',-2000
'0:51.342',-400
'0:51.345',1800
'0:51.348',3000
'0:51.351',3400
'0:51.354',3600
'0:51.357',3600
'0:51.360',3000
'0:51.363',2000
'0:51.366',1600
'0:51.369',600
'0:51.372',-200
'0:51.375',-200
'0:51.378',-200
'0:51.381',-200
'0:51.384',200
'0:51.387',400
'0:51.390',-800
'0:51.393',-2600
'0:51.396',-4400
'0:51.399',-4000
'0:51.402',-3800
'0:51.405',-2800
'0:51.408',-1600
'0:51.411',-800
'0:51.414',-600
'0:51.417',-400
'0:51.420',-600
'0:51.423',-800
'0:51.426',200
'0:51.429',1600
'0:51.432',2200
'0:51.435',1800
'0:51.438',1800
'0:51.441',1200
'0:51.444',-200
'0:51.447',-400
'0:51.450',1000
'0:51.453',2400
'0:51.456',2800
'0:51.459',3200
'0:51.462',3200
'0:51.465',2600
'0:51.468',800
'0:51.471',-1000
'0:51.474',-4600
'0:51.477',-9400
'0:51.480',-10000
'0:51.483',-5000
'0:51.486',1800
'0:51.489',7200
