Elapsed time',PCG
0:49.150',-2000
0:49.153',-3600
0:49.156',400
0:49.159',1600
0:49.162',3000
0:49.165',3800
0:49.168',3800
0:49.171',4000
0:49.174',5000
0:49.177',8200
0:49.180',8200
0:49.183',8400
0:49.186',5000
0:49.189',-9400
0:49.192',-14400
0:49.195',-14000
0:49.198',-10800
0:49.201',-8200
0:49.204',-5400
0:49.207',-25600
0:49.210',15800
0:49.213',25400
0:49.216',25400
0:49.219',25400
0:49.222',25400
0:49.225',13400
0:49.228',-1600
0:49.231',-5400
0:49.234',-25600
0:49.237',-19800
0:49.240',13200
0:49.243',24400
0:49.246',25400
0:49.249',22000
0:49.252',16800
0:49.255',15200
0:49.258',18000
0:49.261',25400
0:49.264',14200
0:49.267',-24600
0:49.270',-5600
0:49.273',8000
0:49.276',19200
0:49.279',25400
0:49.282',8800
0:49.285',-5400
0:49.288',-12200
0:49.291',-17000
0:49.294',-16200
0:49.297',600
0:49.300',18000
0:49.303',19000
0:49.306',6800
0:49.309',400
0:49.312',-3000
0:49.315',-7600
0:49.318',-9400
0:49.321',1800
0:49.324',14600
0:49.327',15600
0:49.330',3600
0:49.333',-8400
0:49.336',-7600
0:49.339',2200
0:49.342',5200
0:49.345',600
0:49.348',3200
0:49.351',9200
0:49.354',12200
0:49.357',20600
0:49.360',25400
0:49.363',-1600
0:49.366',-10800
0:49.369',-20200
0:49.372',-24000
0:49.375',13400
0:49.378',25000
0:49.381',25400
0:49.384',25400
0:49.387',25400
0:49.390',24200
0:49.393',-4000
0:49.396',-25600
0:49.399',-15800
0:49.402',7800
0:49.405',16400
0:49.408',18400
0:49.411',17400
0:49.414',14800
0:49.417',12400
0:49.420',9400
0:49.423',7000
0:49.426',5600
0:49.429',7200
0:49.432',10000
0:49.435',8400
0:49.438',800
0:49.441',-3800
0:49.444',-3200
0:49.447',-3800
0:49.450',-3400
0:49.453',2800
0:49.456',6200
0:49.459',8000
0:49.462',10400
0:49.465',12400
0:49.468',7400
0:49.471',1600
0:49.474',3400
0:49.477',4600
0:49.480',-2400
0:49.483',-6000
0:49.486',3000
0:49.489',7800
0:49.492',-2400
0:49.495',-10000
0:49.498',-12400
0:49.502',-3400
0:49.505',4600
0:49.508',2800
0:49.511',-1400
0:49.514',-200
0:49.517',4200
0:49.520',7400
0:49.523',6200
0:49.526',2400
0:49.529',1400
0:49.532',3400
0:49.535',4600
0:49.538',1600
0:49.541',-4400
0:49.544',-4400
0:49.547',800
0:49.550',4400
0:49.553',3200
0:49.556',400
0:49.559',1000
0:49.562',6000
0:49.565',10800
0:49.568',8800
0:49.571',0
0:49.574',-7200
0:49.577',-9000
0:49.580',-8600
0:49.583',-6800
0:49.586',-4200
0:49.589',-1200
0:49.592',600
0:49.595',0
0:49.598',-1000
0:49.601',-2800
0:49.604',-4200
0:49.607',-1800
0:49.610',2200
0:49.613',4400
0:49.616',3800
0:49.619',1600
0:49.622',-1000
0:49.625',-3800
0:49.628',-2000
0:49.631',3600
0:49.634',6200
0:49.637',6600
0:49.640',5200
0:49.643',4400
0:49.646',4600
0:49.649',4800
0:49.652',3000
0:49.655',200
0:49.658',-2000
0:49.661',-4200
0:49.664',-5600
0:49.667',-6400
0:49.670',-6800
0:49.673',-6800
0:49.676',-4800
0:49.679',-1400
0:49.682',1000
0:49.685',600
0:49.688',800
0:49.691',2800
0:49.694',3600
0:49.697',2800
0:49.700',600
0:49.703',-1800
0:49.706',-1200
0:49.709',1200
0:49.712',2000
0:49.715',-200
0:49.718',-3200
0:49.721',-4400
0:49.724',-4000
0:49.727',-1400
0:49.730',-800
0:49.733',-1400
0:49.736',-1000
0:49.739',-200
0:49.742',1200
0:49.745',4600
0:49.748',9600
0:49.751',11200
0:49.754',6000
0:49.757',0
0:49.760',-2800
0:49.763',-2000
0:49.766',-1200
0:49.769',-3400
0:49.772',-5800
0:49.775',-5400
0:49.778',-2200
0:49.781',-1800
0:49.784',-3400
0:49.787',-4800
0:49.790',-3400
0:49.793',0
0:49.796',2200
0:49.799',2200
0:49.802',1000
0:49.805',-1400
0:49.808',-2200
0:49.811',-1000
0:49.814',1400
0:49.817',2600
0:49.820',2200
0:49.823',800
0:49.826',-1000
0:49.829',-200
0:49.832',1600
0:49.835',2600
0:49.838',2200
0:49.841',800
0:49.844',0
0:49.847',-600
0:49.850',-1200
0:49.853',-1600
0:49.856',-1400
0:49.859',-200
0:49.862',1400
0:49.865',2800
0:49.868',4200
0:49.871',4600
0:49.874',3200
0:49.877',2800
0:49.880',6000
0:49.883',5000
0:49.886',-6200
0:49.889',-10200
0:49.892',-9800
0:49.895',-8200
0:49.898',-7200
0:49.901',-5600
0:49.904',-3800
0:49.907',-2600
0:49.910',-1600
0:49.913',-800
0:49.916',-2200
0:49.919',-2600
0:49.922',3000
0:49.925',8200
0:49.928',5200
0:49.931',-1400
0:49.934',-2400
0:49.937',3000
0:49.940',7400
0:49.943',8000
0:49.946',4000
0:49.949',-2800
0:49.952',-2800
0:49.955',1600
0:49.958',4600
0:49.961',2000
0:49.964',-3000
0:49.967',-1200
0:49.970',3000
0:49.973',4200
0:49.976',0
0:49.979',-1800
0:49.982',-2200
0:49.985',-2600
0:49.988',800
0:49.991',200
0:49.994',-5800
0:49.997',-4000
0:50.000',4200
0:50.003',-200
0:50.006',-9400
0:50.009',-13800
0:50.012',-9400
0:50.015',-3400
0:50.018',800
0:50.021',4200
0:50.024',9200
0:50.027',13200
0:50.030',12800
0:50.033',8200
0:50.036',-200
0:50.039',-4800
0:50.042',-6000
0:50.045',-6200
0:50.048',-6000
0:50.051',-4600
0:50.054',-3200
0:50.057',-3000
0:50.060',-2000
0:50.063',-1800
0:50.066',-2200
0:50.069',-3400
0:50.072',-4400
0:50.075',-3600
0:50.078',-3400
0:50.081',-1600
0:50.084',6800
0:50.087',11000
0:50.090',10800
0:50.093',10200
0:50.096',8600
0:50.099',4200
0:50.102',1200
0:50.105',2200
0:50.108',3200
0:50.111',-600
0:50.114',-6600
0:50.117',-8400
0:50.120',-11200
0:50.123',-16200
0:50.126',-9800
0:50.129',1400
0:50.132',5000
0:50.135',5800
0:50.138',4800
0:50.141',3200
0:50.144',2600
0:50.147',2400
0:50.150',1800
0:50.153',1600
0:50.156',1200
0:50.159',-200
0:50.162',-1800
0:50.165',-1600
0:50.168',-800
0:50.171',-1200
0:50.174',-1800
0:50.177',-1200
0:50.180',200
0:50.183',1000
0:50.186',1200
0:50.189',2200
0:50.192',6000
0:50.195',14800
0:50.198',15400
0:50.201',-5600
0:50.204',-13000
0:50.207',-14400
0:50.210',-12400
0:50.213',-9400
0:50.216',-6400
0:50.219',-4200
0:50.222',-3400
0:50.225',-4600
0:50.228',-2400
0:50.231',400
0:50.234',-2600
0:50.237',-2800
0:50.240',3600
0:50.243',11400
0:50.246',13800
0:50.249',8400
0:50.252',3000
0:50.255',400
0:50.258',-2000
0:50.261',-3600
0:50.264',200
0:50.267',5400
0:50.270',11000
0:50.273',10400
0:50.276',4400
0:50.279',3000
0:50.282',-4400
0:50.285',-11200
0:50.288',-13800
0:50.291',-10600
0:50.294',-2000
0:50.297',1400
0:50.300',-1000
0:50.303',-2800
0:50.306',-2800
0:50.309',-1400
0:50.312',200
0:50.315',600
0:50.318',200
0:50.321',-400
0:50.324',-600
0:50.327',600
0:50.330',1000
0:50.333',200
0:50.336',0
0:50.339',-200
0:50.342',-1000
0:50.345',-2400
0:50.348',-5000
0:50.351',-4000
0:50.354',0
0:50.357',5000
0:50.360',4400
0:50.363',-2000
0:50.366',-2600
0:50.369',4000
0:50.372',6200
0:50.375',4800
0:50.378',4800
0:50.381',3800
0:50.384',1000
0:50.387',-800
0:50.390',-800
0:50.393',-1200
0:50.396',-1000
0:50.399',-200
0:50.402',-400
0:50.405',-2000
0:50.408',-3600
0:50.411',-1000
0:50.414',-400
0:50.417',5600
0:50.420',23400
0:50.423',-7000
0:50.426',-16000
0:50.429',-25600
0:50.432',9200
0:50.435',23800
0:50.438',25400
0:50.441',19400
0:50.444',2800
0:50.447',25400
0:50.450',25400
0:50.453',3400
0:50.456',-10200
0:50.459',-25600
0:50.462',-1600
0:50.465',25400
0:50.468',25400
0:50.471',17200
0:50.474',1600
0:50.477',-12400
0:50.480',-4800
0:50.483',17200
0:50.486',25400
0:50.489',20200
0:50.492',6400
0:50.495',-6600
0:50.498',-8400
0:50.502',7000
0:50.505',21600
0:50.508',20000
0:50.511',7200
0:50.514',2000
0:50.517',800
0:50.520',-1400
0:50.523',1000
0:50.526',5600
0:50.529',3400
0:50.532',1600
0:50.535',1000
0:50.538',1000
0:50.541',400
0:50.544',3600
0:50.547',5000
0:50.550',2800
0:50.553',1400
0:50.556',1400
0:50.559',200
0:50.562',-1800
0:50.565',-1000
0:50.568',1800
0:50.571',5400
0:50.574',6200
0:50.577',400
0:50.580',-1600
0:50.583',0
0:50.586',0
0:50.589',2200
0:50.592',4000
0:50.595',800
0:50.598',6400
0:50.601',14600
0:50.604',9200
0:50.607',-6800
0:50.610',-5200
0:50.613',3000
0:50.616',200
0:50.619',-8400
0:50.622',-7400
0:50.625',400
0:50.628',4200
0:50.631',1400
0:50.634',600
0:50.637',3000
0:50.640',6200
0:50.643',6000
0:50.646',-200
0:50.649',-4400
0:50.652',-2800
0:50.655',6800
0:50.658',7200
0:50.661',-6000
0:50.664',-9200
0:50.667',-6800
0:50.670',-6800
0:50.673',-7800
0:50.676',-8600
0:50.679',-8200
0:50.682',-5200
0:50.685',800
0:50.688',8000
0:50.691',10800
0:50.694',4800
0:50.697',-1200
0:50.700',5600
0:50.703',13600
0:50.706',11800
0:50.709',0
0:50.712',-4800
0:50.715',600
0:50.718',-200
0:50.721',-8200
0:50.724',-7200
0:50.727',-1200
0:50.730',400
0:50.733',200
0:50.736',-600
0:50.739',-1600
0:50.742',-400
0:50.745',5200
0:50.748',9000
0:50.751',5200
0:50.754',-2800
0:50.757',-4000
0:50.760',200
0:50.763',-400
0:50.766',-2200
0:50.769',400
0:50.772',0
0:50.775',-1400
0:50.778',-800
0:50.781',-3200
0:50.784',-6200
0:50.787',-8200
0:50.790',-7200
0:50.793',-3200
0:50.796',4800
0:50.799',8400
0:50.802',-200
0:50.805',-6200
0:50.808',-400
0:50.811',8400
0:50.814',8800
0:50.817',400
0:50.820',-4000
0:50.823',-1000
0:50.826',800
0:50.829',-200
0:50.832',-800
0:50.835',-3200
0:50.838',-200
0:50.841',10600
0:50.844',10800
0:50.847',-1400
0:50.850',-8000
0:50.853',-3800
0:50.856',1000
0:50.859',1000
0:50.862',1000
0:50.865',1400
0:50.868',-7200
0:50.871',-21800
0:50.874',-14400
0:50.877',-1400
0:50.880',6000
0:50.883',10800
0:50.886',24200
0:50.889',25400
0:50.892',1600
0:50.895',-15400
0:50.898',-22400
0:50.901',-18800
0:50.904',-13600
0:50.907',-7200
0:50.910',5000
0:50.913',10600
0:50.916',11400
0:50.919',8400
0:50.922',5200
0:50.925',6400
0:50.928',6400
0:50.931',200
0:50.934',-400
0:50.937',2200
0:50.940',-3200
0:50.943',-12400
0:50.946',-15200
0:50.949',-10400
0:50.952',-4600
0:50.955',200
0:50.958',6000
0:50.961',9600
0:50.964',10400
0:50.967',8400
0:50.970',4000
0:50.973',0
0:50.976',-1600
0:50.979',-2400
0:50.982',-3000
0:50.985',-5000
0:50.988',-6400
0:50.991',-6000
0:50.994',-4000
0:50.997',-1400
0:51.000',-600
0:51.003',600
0:51.006',1800
0:51.009',2000
0:51.012',400
0:51.015',0
0:51.018',2600
0:51.021',5400
0:51.024',6000
0:51.027',4400
0:51.030',3000
0:51.033',400
0:51.036',-2800
0:51.039',-4200
0:51.042',-4200
0:51.045',-4000
0:51.048',-3600
0:51.051',-3200
0:51.054',-3200
0:51.057',-3400
0:51.060',-4600
0:51.063',-4800
0:51.066',-2600
0:51.069',-600
0:51.072',1400
0:51.075',3000
0:51.078',3400
0:51.081',4200
0:51.084',6200
0:51.087',6000
0:51.090',4400
0:51.093',2200
0:51.096',600
0:51.099',600
0:51.102',600
0:51.105',200
0:51.108',0
0:51.111',-200
0:51.114',400
0:51.117',800
0:51.120',600
0:51.123',200
0:51.126',1800
0:51.129',5800
0:51.132',6600
0:51.135',800
0:51.138',-8200
0:51.141',-12200
0:51.144',-12200
0:51.147',-10200
0:51.150',-7000
0:51.153',-5000
0:51.156',-2800
0:51.159',-400
0:51.162',1000
0:51.165',2000
0:51.168',4000
0:51.171',5800
0:51.174',6200
0:51.177',6000
0:51.180',4800
0:51.183',2800
0:51.186',1000
0:51.189',600
0:51.192',400
0:51.195',-1000
0:51.198',-2000
0:51.201',-1200
0:51.204',200
0:51.207',0
0:51.210',-1400
0:51.213',-1200
0:51.216',600
0:51.219',1800
0:51.222',1400
0:51.225',-1600
0:51.228',-3800
0:51.231',-4400
0:51.234',-3800
0:51.237',-1800
0:51.240',-1400
0:51.243',-2400
0:51.246',-2800
0:51.249',-2600
0:51.252',-2800
0:51.255',-2800
0:51.258',-200
0:51.261',4000
0:51.264',5600
0:51.267',4800
0:51.270',4000
0:51.273',3400
0:51.276',3400
0:51.279',3400
0:51.282',3400
0:51.285',2200
0:51.288',0
0:51.291',-1400
0:51.294',-2400
0:51.297',-2800
0:51.300',-2600
0:51.303',-2800
0:51.306',-3600
0:51.309',-4400
0:51.312',-2600
0:51.315',-1200
0:51.318',-3800
0:51.321',-3200
0:51.324',-1000
0:51.327',800
0:51.330',-2600
0:51.333',-1600
0:51.336',-600
0:51.339',-400
0:51.342',4400
0:51.345',200
0:51.348',1800
0:51.351',4200
0:51.354',3600
0:51.357',3400
0:51.360',2400
0:51.363',-400
0:51.366',2000
0:51.369',2000
0:51.372',-1200
0:51.375',-200
0:51.378',1000
0:51.381',1800
0:51.384',1800
0:51.387',1000
0:51.390',-2400
0:51.393',-4400
0:51.396',-1400
0:51.399',-1000
0:51.402',-3800
0:51.405',-6400
0:51.408',-4800
0:51.411',-2600
0:51.414',-3600
0:51.417',-3400
0:51.420',-600
0:51.423',800
0:51.426',800
0:51.429',1000
0:51.432',400
0:51.435',1000
0:51.438',2600
0:51.441',3000
0:51.444',1600
0:51.447',1400
0:51.450',2800
0:51.453',2000
0:51.456',-400
0:51.459',0
0:51.462',2200
0:51.465',3000
0:51.468',1400
0:51.471',-1800
0:51.474',-3000
0:51.477',-2000
0:51.480',-1000
0:51.483',-400
0:51.486',-600
0:51.489',-1600
0:51.492',-3600
0:51.495',-2200
0:51.498',200
0:51.502',-400
0:51.505',-600
0:51.508',600
0:51.511',600
0:51.514',0
0:51.517',-200
0:51.520',-600
0:51.523',-600
0:51.526',-600
0:51.529',-200
0:51.532',-200
0:51.535',-400
0:51.538',800
0:51.541',2000
0:51.544',1400
0:51.547',600
0:51.550',200
0:51.553',1800
0:51.556',2600
0:51.559',1200
0:51.562',-400
0:51.565',-400
0:51.568',-1200
0:51.571',-2200
0:51.574',-3000
0:51.577',-3000
0:51.580',-2400
0:51.583',-1600
0:51.586',-800
0:51.589',400
0:51.592',0
0:51.595',-1000
0:51.598',-1200
0:51.601',-800
0:51.604',-400
0:51.607',-200
0:51.610',600
0:51.613',1400
0:51.616',1400
0:51.619',2000
0:51.622',2200
0:51.625',1400
0:51.628',400
0:51.631',0
0:51.634',-400
0:51.637',-1000
0:51.640',-1400
0:51.643',-1400
0:51.646',-1600
0:51.649',-2200
0:51.652',-1600
0:51.655',-1000
0:51.658',-400
0:51.661',-600
0:51.664',-1000
0:51.667',-1200
0:51.670',-1600
0:51.673',-1800
0:51.676',-2200
0:51.679',-2000
0:51.682',-2000
0:51.685',-1200
0:51.688',400
0:51.691',2400
0:51.694',4200
0:51.697',4200
0:51.700',4600
0:51.703',4400
0:51.706',4200
0:51.709',5000
0:51.712',4200
0:51.715',3200
0:51.718',2800
0:51.721',1600
0:51.724',-1000
0:51.727',-5400
0:51.730',-8200
0:51.733',-9000
0:51.736',-8800
0:51.739',-8600
0:51.742',-7400
0:51.745',-3000
0:51.748',-800
0:51.751',200
0:51.754',4400
0:51.757',8200
0:51.760',5000
0:51.763',1400
0:51.766',2200
0:51.769',800
0:51.772',5400
0:51.775',4200
0:51.778',-4800
0:51.781',-2600
0:51.784',600
0:51.787',-1000
0:51.790',-400
0:51.793',-1600
0:51.796',-1200
0:51.799',3200
0:51.802',400
0:51.805',-1000
0:51.808',-1400
0:51.811',-1400
0:51.814',-800
0:51.817',-800
0:51.820',-2600
0:51.823',-4400
0:51.826',-1800
0:51.829',1000
0:51.832',-800
0:51.835',-5000
0:51.838',-4200
0:51.841',600
0:51.844',600
0:51.847',-2000
0:51.850',0
0:51.853',4200
0:51.856',6400
0:51.859',5600
0:51.862',3600
0:51.865',3000
0:51.868',4400
0:51.871',3400
0:51.874',0
0:51.877',-2000
0:51.880',-200
0:51.883',2200
0:51.886',-1800
0:51.889',-6600
0:51.892',-6600
0:51.895',-3200
0:51.898',1200
0:51.901',600
0:51.904',-3400
0:51.907',-4200
0:51.910',-1600
0:51.913',600
0:51.916',-1000
0:51.919',-2600
0:51.922',-2600
0:51.925',800
0:51.928',2000
0:51.931',-1000
0:51.934',-2400
0:51.937',-1000
0:51.940',1800
0:51.943',2200
0:51.946',1000
0:51.949',0
0:51.952',1800
0:51.955',4000
0:51.958',3600
0:51.961',2200
0:51.964',2000
0:51.967',1200
0:51.970',-1000
0:51.973',0
0:51.976',3800
0:51.979',3800
0:51.982',0
0:51.985',-2600
0:51.988',-1600
0:51.991',-1600
0:51.994',-4400
0:51.997',-6200
0:52.000',-4400
0:52.003',-1400
0:52.006',400
0:52.009',800
0:52.012',-400
0:52.015',-1000
0:52.018',-600
0:52.021',-800
0:52.024',-2400
0:52.027',-2400
0:52.030',-800
0:52.033',1200
0:52.036',2200
0:52.039',1800
0:52.042',2200
0:52.045',2000
0:52.048',800
0:52.051',0
0:52.054',-800
0:52.057',-800
0:52.060',400
0:52.063',200
0:52.066',-1600
0:52.069',-2800
0:52.072',1200
0:52.075',5800
0:52.078',2200
0:52.081',-2800
0:52.084',-3000
0:52.087',-1600
0:52.090',-600
0:52.093',-600
0:52.096',-1000
0:52.099',-1200
0:52.102',-800
0:52.105',-400
0:52.108',-600
0:52.111',-600
0:52.114',2000
0:52.117',2200
0:52.120',0
0:52.123',-200
0:52.126',-400
0:52.129',-1400
0:52.132',200
0:52.135',2600
0:52.138',2800
0:52.141',400
0:52.144',-400
0:52.147',-600
0:52.150',-800
0:52.153',-3200
0:52.156',-1400
0:52.159',800
0:52.162',-2800
0:52.165',-1600
0:52.168',1600
0:52.171',0
0:52.174',-2600
0:52.177',1600
0:52.180',-1000
0:52.183',-400
0:52.186',3800
0:52.189',-600
0:52.192',2200
0:52.195',2800
0:52.198',600
0:52.201',3800
0:52.204',3400
0:52.207',-2800
0:52.210',400
0:52.213',-1600
0:52.216',-4000
0:52.219',-4400
0:52.222',-4200
0:52.225',-3400
0:52.228',-1200
0:52.231',-1200
0:52.234',-3000
0:52.237',-600
0:52.240',2400
0:52.243',2200
0:52.246',-1000
0:52.249',-2400
0:52.252',600
0:52.255',1800
0:52.258',-600
0:52.261',-2600
0:52.264',-2200
0:52.267',1200
0:52.270',2000
0:52.273',-1200
0:52.276',-3000
0:52.279',600
0:52.282',3600
0:52.285',4400
0:52.288',4800
0:52.291',7800
0:52.294',10600
0:52.297',8400
0:52.300',4200
0:52.303',0
0:52.306',-7400
0:52.309',-10200
0:52.312',-10200
0:52.315',-9600
0:52.318',-9400
0:52.321',-7400
0:52.324',-5000
0:52.327',-2600
0:52.330',2400
0:52.333',5600
0:52.336',6200
0:52.339',7800
0:52.342',6600
0:52.345',4000
0:52.348',2200
0:52.351',600
0:52.354',-1400
0:52.357',-3400
0:52.360',-3800
0:52.363',-3800
0:52.366',-3800
0:52.369',-2800
0:52.372',-1800
0:52.375',-1800
0:52.378',-2600
0:52.381',-1000
0:52.384',3400
0:52.387',4600
0:52.390',2200
0:52.393',1200
0:52.396',3800
0:52.399',4600
0:52.402',2200
0:52.405',-400
0:52.408',-2400
0:52.411',-4000
0:52.414',-3400
0:52.417',-1000
0:52.420',1200
0:52.423',1000
0:52.426',-600
0:52.429',0
0:52.432',1800
0:52.435',2200
0:52.438',1600
0:52.441',1000
0:52.444',600
0:52.447',200
0:52.450',-1200
0:52.453',-2600
0:52.456',-3400
0:52.459',-3800
0:52.462',-3600
0:52.465',-3000
0:52.468',-2600
0:52.471',-2600
0:52.474',-1600
0:52.477',-600
0:52.480',600
0:52.483',1400
0:52.486',2000
0:52.489',1600
0:52.492',1800
0:52.495',1600
0:52.498',1400
0:52.502',400
0:52.505',-1200
0:52.508',-2400
0:52.511',-2600
0:52.514',-2200
0:52.517',-1800
0:52.520',-200
0:52.523',1400
0:52.526',3400
0:52.529',4200
0:52.532',3800
0:52.535',3600
0:52.538',3800
0:52.541',3000
0:52.544',1200
0:52.547',600
0:52.550',400
0:52.553',-2200
0:52.556',-3200
0:52.559',-1400
0:52.562',400
0:52.565',-600
0:52.568',-2800
0:52.571',-3800
0:52.574',-2400
0:52.577',-2000
0:52.580',-800
0:52.583',-400
0:52.586',-3400
0:52.589',-1000
0:52.592',1000
0:52.595',-1800
0:52.598',-4200
0:52.601',3200
0:52.604',5000
0:52.607',5200
0:52.610',6600
0:52.613',-2200
0:52.616',-1000
0:52.619',800
0:52.622',-3800
0:52.625',-3400
0:52.628',-3600
0:52.631',-4600
0:52.634',-1000
0:52.637',-2000
0:52.640',-2200
0:52.643',-1200
0:52.646',-600
0:52.649',-400
0:52.652',400
0:52.655',400
0:52.658',-1400
0:52.661',600
0:52.664',3800
0:52.667',1200
0:52.670',-2400
0:52.673',-2000
0:52.676',2600
0:52.679',3000
0:52.682',600
0:52.685',600
0:52.688',2600
0:52.691',3600
0:52.694',2600
0:52.697',1400
0:52.700',1800
0:52.703',3200
0:52.706',3000
0:52.709',600
0:52.712',-1600
0:52.715',-1000
0:52.718',-200
0:52.721',-2600
0:52.724',-4600
0:52.727',-4200
0:52.730',-3800
0:52.733',-3000
0:52.736',-3000
0:52.739',-3800
0:52.742',-3400
0:52.745',-1200
0:52.748',-1200
0:52.751',-2800
0:52.754',-1000
0:52.757',1000
0:52.760',1600
0:52.763',4800
0:52.766',6400
0:52.769',5000
0:52.772',3800
0:52.775',2800
0:52.778',1600
0:52.781',400
0:52.784',200
0:52.787',200
0:52.790',-600
0:52.793',-1000
0:52.796',-1800
0:52.799',-3000
0:52.802',-3200
0:52.805',-2600
0:52.808',-1000
0:52.811',-800
0:52.814',-1600
0:52.817',-2000
0:52.820',-1200
0:52.823',-600
0:52.826',-1000
0:52.829',400
0:52.832',2200
0:52.835',600
0:52.838',-1000
0:52.841',0
0:52.844',200
0:52.847',-1200
0:52.850',-3200
0:52.853',-3800
0:52.856',-2400
0:52.859',-1000
0:52.862',600
0:52.865',1200
0:52.868',1800
0:52.871',3200
0:52.874',4000
0:52.877',4400
0:52.880',4200
0:52.883',4000
0:52.886',6000
0:52.889',7200
0:52.892',6000
0:52.895',3800
0:52.898',-1000
0:52.901',-8200
0:52.904',-11400
0:52.907',-12400
0:52.910',-12200
0:52.913',-10600
0:52.916',-8000
0:52.919',-3600
0:52.922',2800
0:52.925',8400
0:52.928',10800
0:52.931',10600
0:52.934',4800
0:52.937',-800
0:52.940',2400
0:52.943',5600
0:52.946',1000
0:52.949',-4000
0:52.952',-4000
0:52.955',-1400
0:52.958',1200
0:52.961',1400
0:52.964',-2600
0:52.967',-6000
0:52.970',-6000
0:52.973',-2000
0:52.976',2400
0:52.979',2600
0:52.982',800
0:52.985',200
0:52.988',-1000
0:52.991',-2800
0:52.994',-3400
0:52.997',-4600
0:53.000',-2200
0:53.003',-1000
0:53.006',-3000
0:53.009',1600
0:53.012',7000
0:53.015',8400
0:53.018',3400
0:53.021',4600
0:53.024',5400
0:53.027',3800
0:53.030',5200
0:53.033',-2800
0:53.036',-2000
0:53.039',2800
0:53.042',-2400
0:53.045',-5200
0:53.048',-6400
0:53.051',-7800
0:53.054',-3800
0:53.057',-4000
0:53.060',-5000
0:53.063',-4200
0:53.066',-3400
0:53.069',-1400
0:53.072',1400
0:53.075',2200
0:53.078',-800
0:53.081',-600
0:53.084',4200
0:53.087',5400
0:53.090',2800
0:53.093',600
0:53.096',4000
0:53.099',5600
0:53.102',1600
0:53.105',-2000
0:53.108',-800
0:53.111',1400
0:53.114',800
0:53.117',-200
0:53.120',0
0:53.123',1200
0:53.126',1800
0:53.129',2000
0:53.132',400
0:53.135',400
0:53.138',1400
0:53.141',400
0:53.144',-2000
0:53.147',-2400
0:53.150',-3000
0:53.153',-4200
0:53.156',-5000
0:53.159',-6000
0:53.162',-5600
0:53.165',-4000
0:53.168',-2000
0:53.171',-2000
0:53.174',-800
0:53.177',200
0:53.180',200
0:53.183',2600
0:53.186',5000
0:53.189',4400
0:53.192',4000
0:53.195',5200
0:53.198',5200
0:53.201',3800
0:53.204',1600
0:53.207',0
0:53.210',-1600
0:53.213',-1600
0:53.216',-1200
0:53.219',-1400
0:53.222',-2000
0:53.225',-2600
0:53.228',-3000
0:53.231',-3400
0:53.234',-3600
0:53.237',-2800
0:53.240',-2000
0:53.243',-1800
0:53.246',-2200
0:53.249',-2400
0:53.252',-1200
0:53.255',-200
0:53.258',-400
0:53.261',400
0:53.264',2000
0:53.267',2600
0:53.270',2400
0:53.273',2800
0:53.276',3200
0:53.279',3600
0:53.282',3600
0:53.285',2800
0:53.288',2000
0:53.291',2000
0:53.294',1000
0:53.297',-1200
0:53.300',-800
0:53.303',-600
0:53.306',-1200
0:53.309',-1600
0:53.312',-2600
0:53.315',-3000
0:53.318',-2400
0:53.321',-2400
0:53.324',-2800
0:53.327',-2800
0:53.330',-2000
0:53.333',-1000
0:53.336',-600
0:53.339',-1000
0:53.342',0
0:53.345',1000
0:53.348',1200
0:53.351',1400
0:53.354',1600
0:53.357',800
0:53.360',800
0:53.363',1000
0:53.366',600
0:53.369',0
0:53.372',-400
0:53.375',-400
0:53.378',400
0:53.381',800
0:53.384',1400
0:53.387',2400
0:53.390',-400
0:53.393',-800
0:53.396',1400
0:53.399',2000
0:53.402',600
0:53.405',200
0:53.408',-800
0:53.411',-2400
0:53.414',-3200
0:53.417',-3800
0:53.420',-4200
0:53.423',-2600
0:53.426',-1400
0:53.429',-3400
0:53.432',400
0:53.435',3400
0:53.438',-1400
0:53.441',-2200
0:53.444',200
0:53.447',1200
0:53.450',-2600
0:53.453',1200
0:53.456',0
